Point Num.,Point Desc.,X,Y,Target Ht.,Max Ht.,Exceeds By,Layer
3142,bsGtL,25.5303,17.0967,12.1015,0.0,12.1015,0,
3142,bsGtL,25.5303,17.0967,12.1015,0.0,12.1015,0,
3141,TieAm,21.2164,14.2033,1.49762,0.0,1.49762,0,
3140,LZFrt,24.2268,15.118,9.83075,0.0,9.83075,0,
3140,LZFrt,24.2268,15.118,9.83075,0.0,9.83075,0,
3138,UZFjd,21.2957,13.8951,9.76814,0.0,9.76814,0,
3137,utYXy,23.1543,15.7837,12.3862,0.0,12.3862,0,
3134,YdivQ,15.3627,17.0167,4.67677,0.0,4.67677,0,
3133,YUHqH,17.2901,16.3386,7.219,0.0,7.219,0,
3131,KAMqH,21.3607,16.5531,11.4854,0.0,11.4854,0,
3130,tlwwG,19.5621,17.343,1.78788,0.0,1.78788,0,
3129,XLzyx,22.0432,17.6048,9.38159,0.0,9.38159,0,
3129,XLzyx,22.0432,17.6048,9.38159,0.0,9.38159,0,
3128,tuoHQ,25.8689,14.938,3.23946,0.0,3.23946,0,
3128,tuoHQ,25.8689,14.938,3.23946,0.0,3.23946,0,
3126,lIukf,25.0777,14.5285,16.1301,0.0,16.1301,0,
3126,lIukf,25.0777,14.5285,16.1301,0.0,16.1301,0,
3124,JdHpo,25.6873,14.8329,13.4844,0.0,13.4844,0,
3124,JdHpo,25.6873,14.8329,13.4844,0.0,13.4844,0,
3123,HcwfJ,21.1396,14.065,13.2327,0.0,13.2327,0,
3122,ILQov,19.4462,14.1558,18.9185,0.0,18.9185,0,
3120,wIOhq,23.12,16.098,1.60416,0.0,1.60416,0,
3119,eLzMP,23.4674,17.0398,11.9558,0.0,11.9558,0,
3119,eLzMP,23.4674,17.0398,11.9558,0.0,11.9558,0,
3118,dppnf,23.6248,12.7514,2.06543,0.0,2.06543,0,
3118,dppnf,23.6248,12.7514,2.06543,0.0,2.06543,0,
3117,UxIrv,19.6764,17.4866,18.2333,0.0,18.2333,0,
3115,jyZiS,25.9473,12.5727,5.8916,0.0,5.8916,0,
3115,jyZiS,25.9473,12.5727,5.8916,0.0,5.8916,0,
3115,jyZiS,25.9473,12.5727,5.8916,0.0,5.8916,0,
3114,SVTTX,23.8407,12.5832,1.07416,0.0,1.07416,0,
3114,SVTTX,23.8407,12.5832,1.07416,0.0,1.07416,0,
3113,HRNkr,17.2101,17.6784,15.4681,0.0,15.4681,0,
3112,XKAKk,22.6731,12.836,5.76547,0.0,5.76547,0,
3112,XKAKk,22.6731,12.836,5.76547,0.0,5.76547,0,
3111,mCOcC,15.3326,16.1924,6.46429,0.0,6.46429,0,
3109,VmJOK,19.1186,17.0372,14.4399,0.0,14.4399,0,
3107,eoXGc,23.1072,15.4537,11.5012,0.0,11.5012,0,
3106,NfIGg,24.1708,13.8401,4.8401,0.0,4.8401,0,
3106,NfIGg,24.1708,13.8401,4.8401,0.0,4.8401,0,
3104,EMtaW,23.5669,15.2594,10.1455,0.0,10.1455,0,
3104,EMtaW,23.5669,15.2594,10.1455,0.0,10.1455,0,
3103,AlnDk,25.7534,17.7986,11.644,0.0,11.644,0,
3103,AlnDk,25.7534,17.7986,11.644,0.0,11.644,0,
3101,VcZza,18.8824,17.21,16.6089,0.0,16.6089,0,
3100,wRrsQ,21.9128,15.4038,2.43022,0.0,2.43022,0,
3099,DeIdg,22.9128,15.8946,6.3877,0.0,6.3877,0,
3098,CZSvL,24.4764,15.4646,7.86926,0.0,7.86926,0,
3098,CZSvL,24.4764,15.4646,7.86926,0.0,7.86926,0,
3097,WWxIP,16.1265,17.9768,17.923,0.0,17.923,0,
3095,SRMQr,21.3978,14.7206,15.166,0.0,15.166,0,
3094,oCQEi,24.1889,17.044,2.95694,0.0,2.95694,0,
3094,oCQEi,24.1889,17.044,2.95694,0.0,2.95694,0,
3090,XclNq,20.591,14.1257,15.5758,0.0,15.5758,0,
3089,pyXxv,21.3458,14.0994,4.03012,0.0,4.03012,0,
3088,nDdQz,20.7942,13.2965,18.6384,0.0,18.6384,0,
3087,CHsqW,21.5293,17.6611,11.0978,0.0,11.0978,0,
3084,uYIqS,16.5325,17.7621,13.7932,0.0,13.7932,0,
3082,iXqkG,21.5071,16.5638,12.492,0.0,12.492,0,
3081,kOEHq,20.971,14.5154,4.00064,0.0,4.00064,0,
3080,rKZom,23.1706,13.8865,5.45883,0.0,5.45883,0,
3080,rKZom,23.1706,13.8865,5.45883,0.0,5.45883,0,
3078,kVYNP,20.5744,15.6369,6.43193,0.0,6.43193,0,
3077,GkpRJ,16.2723,17.7854,7.08895,0.0,7.08895,0,
3076,TQkUI,24.5039,17.944,12.5437,0.0,12.5437,0,
3076,TQkUI,24.5039,17.944,12.5437,0.0,12.5437,0,
3075,hAEbV,18.8517,12.976,18.3149,0.0,18.3149,0,
3074,KBePD,25.4938,12.6986,9.66192,0.0,9.66192,0,
3074,KBePD,25.4938,12.6986,9.66192,0.0,9.66192,0,
3074,KBePD,25.4938,12.6986,9.66192,0.0,9.66192,0,
3073,vZjdY,15.7891,17.7175,19.2809,0.0,19.2809,0,
3071,pGKMy,19.5654,12.7024,15.3434,0.0,15.3434,0,
3069,HBPci,24.3613,13.2927,7.72029,0.0,7.72029,0,
3069,HBPci,24.3613,13.2927,7.72029,0.0,7.72029,0,
3068,UWYUY,25.7269,16.7075,2.42374,0.0,2.42374,0,
3068,UWYUY,25.7269,16.7075,2.42374,0.0,2.42374,0,
3066,LAfSC,19.1401,12.3782,19.8402,0.0,19.8402,0,
3065,NCqdb,25.1667,17.1159,15.6724,0.0,15.6724,0,
3065,NCqdb,25.1667,17.1159,15.6724,0.0,15.6724,0,
3065,NCqdb,25.1667,17.1159,15.6724,0.0,15.6724,0,
3064,iWFBA,21.7617,17.3764,9.95917,0.0,9.95917,0,
3064,iWFBA,21.7617,17.3764,9.95917,0.0,9.95917,0,
3063,bvVys,20.9444,15.5616,6.87879,0.0,6.87879,0,
3062,EjmVj,23.5159,13.9521,5.81138,0.0,5.81138,0,
3062,EjmVj,23.5159,13.9521,5.81138,0.0,5.81138,0,
3061,OicMv,25.4276,13.256,2.43106,0.0,2.43106,0,
3061,OicMv,25.4276,13.256,2.43106,0.0,2.43106,0,
3061,OicMv,25.4276,13.256,2.43106,0.0,2.43106,0,
3060,PEyhT,20.7733,12.9167,10.2568,0.0,10.2568,0,
3057,MgbXh,23.7298,12.787,18.3661,0.0,18.3661,0,
3057,MgbXh,23.7298,12.787,18.3661,0.0,18.3661,0,
3056,rqwfd,20.1185,17.6564,15.089,0.0,15.089,0,
3055,dhnGK,22.9943,13.751,6.55363,0.0,6.55363,0,
3055,dhnGK,22.9943,13.751,6.55363,0.0,6.55363,0,
3054,PEywJ,23.0839,16.8743,13.0772,0.0,13.0772,0,
3054,PEywJ,23.0839,16.8743,13.0772,0.0,13.0772,0,
3053,NtyVk,21.8044,12.6791,12.0087,0.0,12.0087,0,
3053,NtyVk,21.8044,12.6791,12.0087,0.0,12.0087,0,
3052,DeKXf,17.9578,16.7999,7.15744,0.0,7.15744,0,
3051,EfaBq,17.3332,17.9015,6.38099,0.0,6.38099,0,
3049,GnVmr,23.7015,15.2516,16.4927,0.0,16.4927,0,
3049,GnVmr,23.7015,15.2516,16.4927,0.0,16.4927,0,
3048,lMKiK,25.7989,12.0591,12.1804,0.0,12.1804,0,
3048,lMKiK,25.7989,12.0591,12.1804,0.0,12.1804,0,
3047,Qvmvj,18.7523,17.9823,19.5585,0.0,19.5585,0,
3045,rcllU,22.7173,14.2696,14.4341,0.0,14.4341,0,
3045,rcllU,22.7173,14.2696,14.4341,0.0,14.4341,0,
3044,zskCA,19.4396,13.1114,19.6532,0.0,19.6532,0,
3043,jGMub,24.1329,16.9715,1.72669,0.0,1.72669,0,
3043,jGMub,24.1329,16.9715,1.72669,0.0,1.72669,0,
3041,OyeFn,21.4821,17.6103,19.1477,0.0,19.1477,0,
3040,nIMRj,16.4821,17.6224,15.418,0.0,15.418,0,
3039,BWKIQ,20.6866,16.7022,15.2559,0.0,15.2559,0,
3038,hpehJ,24.2131,17.3005,17.7515,0.0,17.7515,0,
3038,hpehJ,24.2131,17.3005,17.7515,0.0,17.7515,0,
3037,Ahlci,16.8591,16.9561,7.68611,0.0,7.68611,0,
3036,sSoCf,20.5225,17.0667,18.5112,0.0,18.5112,0,
3035,EKXIr,24.5222,14.4971,3.52481,0.0,3.52481,0,
3035,EKXIr,24.5222,14.4971,3.52481,0.0,3.52481,0,
3034,cKQun,20.5267,13.8671,4.00699,0.0,4.00699,0,
3033,VUOPG,23.0841,12.0367,9.3061,0.0,9.3061,0,
3031,hBnFg,20.0288,16.9364,13.163,0.0,13.163,0,
3029,bNwqy,19.3747,17.4342,7.33889,0.0,7.33889,0,
3028,bZdbB,20.7821,14.1284,10.7831,0.0,10.7831,0,
3027,kvYSw,22.9894,15.7864,14.2651,0.0,14.2651,0,
3025,zKBiW,19.2739,16.8646,18.4954,0.0,18.4954,0,
3024,Mliie,25.6909,12.102,13.1988,0.0,13.1988,0,
3024,Mliie,25.6909,12.102,13.1988,0.0,13.1988,0,
3023,ztKTb,24.259,12.01,18.8268,0.0,18.8268,0,
3023,ztKTb,24.259,12.01,18.8268,0.0,18.8268,0,
3022,ndmTk,20.9231,12.5877,1.65867,0.0,1.65867,0,
3021,wDWkZ,18.8026,17.4943,0.446004,0.0,0.446004,0,
3019,gHaWB,16.0946,17.236,16.405,0.0,16.405,0,
3018,iFzbr,24.0405,12.4149,3.08698,0.0,3.08698,0,
3018,iFzbr,24.0405,12.4149,3.08698,0.0,3.08698,0,
3016,TZMCl,21.4915,13.2872,1.92941,0.0,1.92941,0,
3014,BQTIq,24.1713,13.1015,12.6092,0.0,12.6092,0,
3014,BQTIq,24.1713,13.1015,12.6092,0.0,12.6092,0,
3013,HOPkJ,24.6311,12.8458,12.4983,0.0,12.4983,0,
3013,HOPkJ,24.6311,12.8458,12.4983,0.0,12.4983,0,
3011,mJnyE,25.518,14.7221,9.7049,0.0,9.7049,0,
3011,mJnyE,25.518,14.7221,9.7049,0.0,9.7049,0,
3010,Rwmxa,25.751,14.3325,19.1107,0.0,19.1107,0,
3010,Rwmxa,25.751,14.3325,19.1107,0.0,19.1107,0,
3010,Rwmxa,25.751,14.3325,19.1107,0.0,19.1107,0,
3009,aLSUS,19.3875,17.5075,3.64022,0.0,3.64022,0,
3008,RYFNS,24.4377,13.5544,6.79506,0.0,6.79506,0,
3008,RYFNS,24.4377,13.5544,6.79506,0.0,6.79506,0,
3007,RQyKz,19.145,17.5267,7.10094,0.0,7.10094,0,
3006,axaHF,25.1356,17.0424,7.99961,0.0,7.99961,0,
3006,axaHF,25.1356,17.0424,7.99961,0.0,7.99961,0,
3006,axaHF,25.1356,17.0424,7.99961,0.0,7.99961,0,
3004,kzUgw,23.2842,17.7173,16.2501,0.0,16.2501,0,
3004,kzUgw,23.2842,17.7173,16.2501,0.0,16.2501,0,
3003,AoDqN,16.908,16.9972,7.41212,0.0,7.41212,0,
3001,INWiG,21.8517,12.2943,6.52967,0.0,6.52967,0,
3001,INWiG,21.8517,12.2943,6.52967,0.0,6.52967,0,
2999,dChFb,25.2631,12.9938,5.65952,0.0,5.65952,0,
2999,dChFb,25.2631,12.9938,5.65952,0.0,5.65952,0,
2999,dChFb,25.2631,12.9938,5.65952,0.0,5.65952,0,
2998,liILJ,17.6879,17.4248,6.65794,0.0,6.65794,0,
2997,OWyXD,24.484,16.4843,10.4774,0.0,10.4774,0,
2997,OWyXD,24.484,16.4843,10.4774,0.0,10.4774,0,
2995,NvamB,25.7316,17.2737,4.87941,0.0,4.87941,0,
2995,NvamB,25.7316,17.2737,4.87941,0.0,4.87941,0,
2993,PwcgO,25.5202,16.3575,11.9654,0.0,11.9654,0,
2993,PwcgO,25.5202,16.3575,11.9654,0.0,11.9654,0,
2990,muYRW,25.3615,16.5498,7.95713,0.0,7.95713,0,
2990,muYRW,25.3615,16.5498,7.95713,0.0,7.95713,0,
2989,AtVRx,23.2967,15.4823,10.183,0.0,10.183,0,
2989,AtVRx,23.2967,15.4823,10.183,0.0,10.183,0,
2986,DLRzi,21.0713,13.841,10.2464,0.0,10.2464,0,
2983,xLtec,20.3859,14.2096,18.612,0.0,18.612,0,
2980,mlyHA,17.3005,17.8576,5.91464,0.0,5.91464,0,
2979,SisfW,19.6144,13.4521,6.07022,0.0,6.07022,0,
2978,PesaM,25.0043,15.5711,3.97335,0.0,3.97335,0,
2978,PesaM,25.0043,15.5711,3.97335,0.0,3.97335,0,
2977,WvDBL,19.3705,13.7312,14.5826,0.0,14.5826,0,
2976,CQloq,24.3273,15.7145,14.3386,0.0,14.3386,0,
2976,CQloq,24.3273,15.7145,14.3386,0.0,14.3386,0,
2974,VeBlM,21.4711,16.8522,17.0543,0.0,17.0543,0,
2974,VeBlM,21.4711,16.8522,17.0543,0.0,17.0543,0,
2973,GlPyN,18.6459,17.1925,7.9273,0.0,7.9273,0,
2972,RLNDS,17.8492,17.5263,9.00965,0.0,9.00965,0,
2970,gSpeg,23.0216,16.1473,8.24132,0.0,8.24132,0,
2969,RLfff,17.0929,16.865,16.7978,0.0,16.7978,0,
2967,XCkMj,24.5331,15.2104,13.1094,0.0,13.1094,0,
2967,XCkMj,24.5331,15.2104,13.1094,0.0,13.1094,0,
2965,ssRmq,20.5774,13.3707,17.2608,0.0,17.2608,0,
2962,JYnyg,24.1659,12.5773,16.9159,0.0,16.9159,0,
2962,JYnyg,24.1659,12.5773,16.9159,0.0,16.9159,0,
2961,ogqlH,25.6137,12.7314,11.3399,0.0,11.3399,0,
2961,ogqlH,25.6137,12.7314,11.3399,0.0,11.3399,0,
2961,ogqlH,25.6137,12.7314,11.3399,0.0,11.3399,0,
2960,SPFnt,24.9658,17.8622,12.9458,0.0,12.9458,0,
2960,SPFnt,24.9658,17.8622,12.9458,0.0,12.9458,0,
2959,ndTAk,20.1321,14.3858,2.87864,0.0,2.87864,0,
2958,iJPYM,25.4482,15.8894,14.3309,0.0,14.3309,0,
2958,iJPYM,25.4482,15.8894,14.3309,0.0,14.3309,0,
2957,nuAXU,22.1416,12.2891,16.1344,0.0,16.1344,0,
2957,nuAXU,22.1416,12.2891,16.1344,0.0,16.1344,0,
2956,UOGKj,24.1562,15.8916,13.5494,0.0,13.5494,0,
2956,UOGKj,24.1562,15.8916,13.5494,0.0,13.5494,0,
2955,loiQr,23.9867,16.9836,5.67291,0.0,5.67291,0,
2955,loiQr,23.9867,16.9836,5.67291,0.0,5.67291,0,
2954,ooPvv,22.3323,13.8463,6.76706,0.0,6.76706,0,
2954,ooPvv,22.3323,13.8463,6.76706,0.0,6.76706,0,
2951,iYjws,25.9205,13.8533,2.29196,0.0,2.29196,0,
2951,iYjws,25.9205,13.8533,2.29196,0.0,2.29196,0,
2951,iYjws,25.9205,13.8533,2.29196,0.0,2.29196,0,
2950,AymSL,22.6622,17.8388,12.8136,0.0,12.8136,0,
2950,AymSL,22.6622,17.8388,12.8136,0.0,12.8136,0,
2949,sNcSI,20.5899,17.6353,6.95324,0.0,6.95324,0,
2946,oNwkf,23.9151,16.5527,19.2185,0.0,19.2185,0,
2945,HNqCq,25.0954,15.5926,12.1523,0.0,12.1523,0,
2945,HNqCq,25.0954,15.5926,12.1523,0.0,12.1523,0,
2944,Ekpuy,24.3143,14.135,3.54917,0.0,3.54917,0,
2944,Ekpuy,24.3143,14.135,3.54917,0.0,3.54917,0,
2940,DUXEt,19.8121,14.2586,19.4938,0.0,19.4938,0,
2938,dPnpE,18.9928,17.2078,3.25166,0.0,3.25166,0,
2937,nJtjl,23.5067,12.8245,19.8666,0.0,19.8666,0,
2937,nJtjl,23.5067,12.8245,19.8666,0.0,19.8666,0,
2935,qaxJB,18.6566,12.6117,4.8237,0.0,4.8237,0,
2932,tShhr,20.7868,16.1514,3.63787,0.0,3.63787,0,
2931,uMOLC,22.2781,15.171,12.2493,0.0,12.2493,0,
2930,yWEPL,16.8646,16.4814,16.8088,0.0,16.8088,0,
2929,haSwR,19.5905,13.0473,7.32242,0.0,7.32242,0,
2926,dwmou,24.4507,15.5987,1.72893,0.0,1.72893,0,
2926,dwmou,24.4507,15.5987,1.72893,0.0,1.72893,0,
2924,QjCNh,25.753,17.8262,8.61956,0.0,8.61956,0,
2924,QjCNh,25.753,17.8262,8.61956,0.0,8.61956,0,
2922,WeqcE,16.7713,16.6683,13.1988,0.0,13.1988,0,
2921,mZohw,23.8763,17.1097,12.9425,0.0,12.9425,0,
2921,mZohw,23.8763,17.1097,12.9425,0.0,12.9425,0,
2920,pSVjL,24.107,12.2372,3.80769,0.0,3.80769,0,
2918,AuCwG,25.9734,16.1799,16.583,0.0,16.583,0,
2918,AuCwG,25.9734,16.1799,16.583,0.0,16.583,0,
2917,SBPCq,24.4887,17.1217,5.55504,0.0,5.55504,0,
2917,SBPCq,24.4887,17.1217,5.55504,0.0,5.55504,0,
2917,SBPCq,24.4887,17.1217,5.55504,0.0,5.55504,0,
2916,lExmw,25.8702,14.0155,1.28092,0.0,1.28092,0,
2916,lExmw,25.8702,14.0155,1.28092,0.0,1.28092,0,
2916,lExmw,25.8702,14.0155,1.28092,0.0,1.28092,0,
2915,pudkc,24.9792,16.3234,15.5467,0.0,15.5467,0,
2915,pudkc,24.9792,16.3234,15.5467,0.0,15.5467,0,
2914,tvmqn,25.0352,13.1331,6.19635,0.0,6.19635,0,
2914,tvmqn,25.0352,13.1331,6.19635,0.0,6.19635,0,
2914,tvmqn,25.0352,13.1331,6.19635,0.0,6.19635,0,
2912,JeSQp,21.2397,17.387,5.00041,0.0,5.00041,0,
2911,HVyBb,25.1187,13.7811,7.9815,0.0,7.9815,0,
2911,HVyBb,25.1187,13.7811,7.9815,0.0,7.9815,0,
2909,gPpdn,19.1586,17.2893,6.66395,0.0,6.66395,0,
2908,pSuMx,19.7345,17.4989,6.07201,0.0,6.07201,0,
2907,bBoZd,23.3595,14.3851,2.42803,0.0,2.42803,0,
2907,bBoZd,23.3595,14.3851,2.42803,0.0,2.42803,0,
2906,PaWCf,23.076,16.8113,0.759614,0.0,0.759614,0,
2905,avLVc,22.4208,14.5832,18.33,0.0,18.33,0,
2903,MnoJy,22.1741,15.7597,15.9889,0.0,15.9889,0,
2902,rTPtZ,25.6985,14.0107,10.8057,0.0,10.8057,0,
2902,rTPtZ,25.6985,14.0107,10.8057,0.0,10.8057,0,
2902,rTPtZ,25.6985,14.0107,10.8057,0.0,10.8057,0,
2899,qlzpu,22.3018,15.097,5.04567,0.0,5.04567,0,
2898,aNENg,24.7486,17.1449,8.63801,0.0,8.63801,0,
2898,aNENg,24.7486,17.1449,8.63801,0.0,8.63801,0,
2898,aNENg,24.7486,17.1449,8.63801,0.0,8.63801,0,
2894,ePRum,19.9905,14.6969,2.42377,0.0,2.42377,0,
2891,iTeyh,22.0961,16.2101,7.23991,0.0,7.23991,0,
2890,PAovA,18.7755,12.6704,15.8004,0.0,15.8004,0,
2889,YUJbO,20.7246,13.9256,16.7996,0.0,16.7996,0,
2885,cABpR,22.6189,17.1004,14.8018,0.0,14.8018,0,
2885,cABpR,22.6189,17.1004,14.8018,0.0,14.8018,0,
2883,JbleR,16.0367,17.2305,10.0794,0.0,10.0794,0,
2880,PyeZS,24.2756,13.4638,10.3347,0.0,10.3347,0,
2880,PyeZS,24.2756,13.4638,10.3347,0.0,10.3347,0,
2879,zIVKC,21.619,13.1672,19.242,0.0,19.242,0,
2877,tbHeT,23.6375,14.7976,17.0889,0.0,17.0889,0,
2877,tbHeT,23.6375,14.7976,17.0889,0.0,17.0889,0,
2876,fkiZd,25.2413,15.0395,3.08562,0.0,3.08562,0,
2876,fkiZd,25.2413,15.0395,3.08562,0.0,3.08562,0,
2875,orxsS,23.9073,14.18,10.3243,0.0,10.3243,0,
2875,orxsS,23.9073,14.18,10.3243,0.0,10.3243,0,
2874,ZtKSx,21.4931,16.8844,13.9072,0.0,13.9072,0,
2874,ZtKSx,21.4931,16.8844,13.9072,0.0,13.9072,0,
2871,gKCLz,25.843,17.1916,5.14715,0.0,5.14715,0,
2871,gKCLz,25.843,17.1916,5.14715,0.0,5.14715,0,
2870,sggio,21.5561,16.2796,14.1339,0.0,14.1339,0,
2869,mKTOP,21.5449,16.4382,5.6946,0.0,5.6946,0,
2866,szTNp,15.5623,16.5878,19.7858,0.0,19.7858,0,
2865,DmtNl,23.4716,12.5626,4.27097,0.0,4.27097,0,
2865,DmtNl,23.4716,12.5626,4.27097,0.0,4.27097,0,
2864,yhwRW,25.2615,17.745,8.76032,0.0,8.76032,0,
2864,yhwRW,25.2615,17.745,8.76032,0.0,8.76032,0,
2863,oZhpj,23.7092,17.2311,13.5306,0.0,13.5306,0,
2863,oZhpj,23.7092,17.2311,13.5306,0.0,13.5306,0,
2861,zTKHy,24.9274,12.3896,6.07146,0.0,6.07146,0,
2861,zTKHy,24.9274,12.3896,6.07146,0.0,6.07146,0,
2860,sgwJk,23.0976,13.9375,12.9686,0.0,12.9686,0,
2860,sgwJk,23.0976,13.9375,12.9686,0.0,12.9686,0,
2859,bJBxF,23.5066,16.6854,5.72627,0.0,5.72627,0,
2855,guntt,20.7616,15.7908,4.06101,0.0,4.06101,0,
2854,MOCQR,23.0919,16.2454,0.158342,0.0,0.158342,0,
2853,Mfglb,24.569,12.1127,19.6432,0.0,19.6432,0,
2853,Mfglb,24.569,12.1127,19.6432,0.0,19.6432,0,
2852,DTtJz,24.6717,13.7627,1.39349,0.0,1.39349,0,
2852,DTtJz,24.6717,13.7627,1.39349,0.0,1.39349,0,
2850,yqcIs,25.6823,17.4709,4.55814,0.0,4.55814,0,
2850,yqcIs,25.6823,17.4709,4.55814,0.0,4.55814,0,
2848,BzHWB,23.7688,17.949,9.05455,0.0,9.05455,0,
2848,BzHWB,23.7688,17.949,9.05455,0.0,9.05455,0,
2847,iRZMV,24.836,14.5563,15.0154,0.0,15.0154,0,
2847,iRZMV,24.836,14.5563,15.0154,0.0,15.0154,0,
2845,dtTJV,25.7845,13.0821,12.0986,0.0,12.0986,0,
2845,dtTJV,25.7845,13.0821,12.0986,0.0,12.0986,0,
2845,dtTJV,25.7845,13.0821,12.0986,0.0,12.0986,0,
2844,jsKtr,22.048,12.0892,8.0993,0.0,8.0993,0,
2843,WtRNj,24.6408,12.157,12.6706,0.0,12.6706,0,
2843,WtRNj,24.6408,12.157,12.6706,0.0,12.6706,0,
2842,LiHlB,21.1238,17.3315,14.9404,0.0,14.9404,0,
2838,YmIfO,23.3407,12.4843,15.9499,0.0,15.9499,0,
2838,YmIfO,23.3407,12.4843,15.9499,0.0,15.9499,0,
2837,kzhLP,21.0643,12.7587,14.8619,0.0,14.8619,0,
2834,LAFtE,25.0344,13.6291,7.26744,0.0,7.26744,0,
2834,LAFtE,25.0344,13.6291,7.26744,0.0,7.26744,0,
2833,GFFUV,23.26,14.8624,13.2198,0.0,13.2198,0,
2833,GFFUV,23.26,14.8624,13.2198,0.0,13.2198,0,
2832,APnKz,23.6145,13.5366,0.248088,0.0,0.248088,0,
2832,APnKz,23.6145,13.5366,0.248088,0.0,0.248088,0,
2829,wGJvk,15.9769,17.4066,8.92671,0.0,8.92671,0,
2828,FEXAE,25.2315,17.7557,17.9344,0.0,17.9344,0,
2828,FEXAE,25.2315,17.7557,17.9344,0.0,17.9344,0,
2827,RWcOS,18.0766,16.3877,14.1711,0.0,14.1711,0,
2826,IDtfc,17.4858,17.5601,1.93615,0.0,1.93615,0,
2825,YCcDx,23.815,17.3961,10.2546,0.0,10.2546,0,
2825,YCcDx,23.815,17.3961,10.2546,0.0,10.2546,0,
2824,BfChG,23.4789,15.2688,9.75593,0.0,9.75593,0,
2824,BfChG,23.4789,15.2688,9.75593,0.0,9.75593,0,
2823,VcicL,19.2362,17.0538,13.787,0.0,13.787,0,
2822,JzMQE,21.8807,13.1385,0.16277,0.0,0.16277,0,
2822,JzMQE,21.8807,13.1385,0.16277,0.0,0.16277,0,
2821,IzDSz,25.0656,12.0353,0.34021,0.0,0.34021,0,
2821,IzDSz,25.0656,12.0353,0.34021,0.0,0.34021,0,
2819,OHuYs,23.0795,16.0717,13.9332,0.0,13.9332,0,
2817,Cphxl,20.8365,12.4754,18.06,0.0,18.06,0,
2816,DMABH,20.1866,16.9098,13.4832,0.0,13.4832,0,
2812,DbqHD,25.2904,17.9208,5.28119,0.0,5.28119,0,
2812,DbqHD,25.2904,17.9208,5.28119,0.0,5.28119,0,
2811,qAwCr,25.5858,12.4388,12.3074,0.0,12.3074,0,
2811,qAwCr,25.5858,12.4388,12.3074,0.0,12.3074,0,
2810,KEyQP,15.264,16.7435,3.9357,0.0,3.9357,0,
2807,pbJLY,22.7116,12.7978,0.957399,0.0,0.957399,0,
2807,pbJLY,22.7116,12.7978,0.957399,0.0,0.957399,0,
2805,eKant,25.9378,13.7905,12.7635,0.0,12.7635,0,
2805,eKant,25.9378,13.7905,12.7635,0.0,12.7635,0,
2805,eKant,25.9378,13.7905,12.7635,0.0,12.7635,0,
2804,njJis,25.918,13.4556,10.1486,0.0,10.1486,0,
2804,njJis,25.918,13.4556,10.1486,0.0,10.1486,0,
2804,njJis,25.918,13.4556,10.1486,0.0,10.1486,0,
2801,jrhNc,16.1256,16.7391,2.67277,0.0,2.67277,0,
2800,UWDNv,18.7409,16.9909,13.9647,0.0,13.9647,0,
2799,qiUgq,15.591,16.8247,9.57154,0.0,9.57154,0,
2797,UqjKm,16.7005,16.9542,18.0532,0.0,18.0532,0,
2796,zLXtF,24.4644,17.9678,12.1395,0.0,12.1395,0,
2796,zLXtF,24.4644,17.9678,12.1395,0.0,12.1395,0,
2795,bdtzz,19.643,13.5981,1.55132,0.0,1.55132,0,
2794,GQsjq,16.1947,16.6198,6.03678,0.0,6.03678,0,
2793,NMHdd,25.904,15.362,9.05987,0.0,9.05987,0,
2793,NMHdd,25.904,15.362,9.05987,0.0,9.05987,0,
2791,wMcdl,23.8185,14.7794,2.17651,0.0,2.17651,0,
2791,wMcdl,23.8185,14.7794,2.17651,0.0,2.17651,0,
2790,Wsfjl,21.6988,14.0175,0.211094,0.0,0.211094,0,
2788,GDdnV,20.9472,13.1229,7.94538,0.0,7.94538,0,
2787,RLqbX,24.4413,15.5361,6.40911,0.0,6.40911,0,
2787,RLqbX,24.4413,15.5361,6.40911,0.0,6.40911,0,
2786,PysoQ,24.4497,12.9369,3.47319,0.0,3.47319,0,
2786,PysoQ,24.4497,12.9369,3.47319,0.0,3.47319,0,
2785,BEmhJ,21.9985,17.5503,12.6477,0.0,12.6477,0,
2785,BEmhJ,21.9985,17.5503,12.6477,0.0,12.6477,0,
2784,WvNpi,22.7373,13.968,12.2758,0.0,12.2758,0,
2784,WvNpi,22.7373,13.968,12.2758,0.0,12.2758,0,
2783,hLGmU,22.5783,14.4431,8.35288,0.0,8.35288,0,
2782,FyxFy,20.7394,14.7302,1.58931,0.0,1.58931,0,
2780,tMuar,22.1367,12.7694,6.55611,0.0,6.55611,0,
2780,tMuar,22.1367,12.7694,6.55611,0.0,6.55611,0,
2779,kBIgm,24.2955,13.0078,18.4855,0.0,18.4855,0,
2779,kBIgm,24.2955,13.0078,18.4855,0.0,18.4855,0,
2778,gLqWD,20.5468,14.34,19.2556,0.0,19.2556,0,
2777,ucQEZ,15.529,16.1936,12.5006,0.0,12.5006,0,
2775,SXTWL,25.8416,12.5316,13.3568,0.0,13.3568,0,
2775,SXTWL,25.8416,12.5316,13.3568,0.0,13.3568,0,
2766,tUUQO,21.6086,14.0664,17.7902,0.0,17.7902,0,
2763,helFa,20.7835,14.6522,9.8196,0.0,9.8196,0,
2761,jbmqp,22.3313,13.7257,18.499,0.0,18.499,0,
2761,jbmqp,22.3313,13.7257,18.499,0.0,18.499,0,
